||||ASEC Mimosas|119|Walid Soliman|0|0|Possession|4|2016-06-28||25|34||0|Pass|15|1179||||Walid Soliman-Mo'men Zakaria|119-546|1|0|-1|2|Ahly||0||0|1||0||54|1900-01-01|0|Mo'men Zakaria|0|1|0||449|Forward|33.61547262794322|0|0|449|1|546|Mo'men Zakaria|0|0|1181|0|Success|10||Ahly|1899-12-30 00:29:00|1899-12-30 00:00:29|ASEC Mimosas|8|5||47.23333333333331|1899-12-30 00:47:14|||
||||ASEC Mimosas|261|Ahmad Hegazy|0|0|Possession|4|2016-06-28||-11|29||0|Pass|15|19||||Ahmad Hegazy-Houssen Sayed|261-681|0|0|0|1|Ahly||0||0|1||0||4|1900-01-01|0|Houssen Sayed|0|1|0||10|Backwards|19.697715603592208|0|0|10|1|681|Houssen Sayed Hassan Ali|0|0|20|0|Success|10||Ahly|1899-12-30 00:30:00|1899-12-30 00:00:30|ASEC Mimosas|7|37||0.4999999999999999|1899-12-30 00:00:30|||
||||ASEC Mimosas|0|0|8|5|Possession|4|2016-06-28||0|0||15|BallReceived|32|1181||||0|0|1|0|-1|2|Ahly||0||1|0||0||88|1900-01-01|0|Walid Soliman|0|1|0||0|0|0.0|0|546|449|2|119|Walid Soliman Said|0|0|0|449|Success|10||Ahly|1899-12-30 00:30:00|1899-12-30 00:00:30|ASEC Mimosas|25|34||47.24999999999998|1899-12-30 00:47:15|||
||||ASEC Mimosas|234|Hossam Ashour|0|0|Possession|4|2016-06-28||28|10||0|Pass|15|1180||||Walid Soliman-Hossam Ashour|119-234|1|0|-1|2|Ahly||0||0|1||1||87|1900-01-01|0|Walid Soliman|0|1|0||450|Neutral|24.186773244895647|0|0|450|1|119|Walid Soliman Said|0|0|1182|0|Success|10||Ahly|1899-12-30 00:30:00|1899-12-30 00:00:30|ASEC Mimosas|25|34||47.24999999999998|1899-12-30 00:47:15|||
||||ASEC Mimosas|0|0|7|37|Possession|4|2016-06-28||0|0||15|BallReceived|32|20||||0|0|0|0|0|1|Ahly||0||1|0||0||5|1900-01-01|0|Ahmad Hegazy|0|1|0||0|0|0.0|0|681|10|2|261|Ahmed El Sayed Ali El Sayed Hegazy|0|0|0|10|Success|10||Ahly|1899-12-30 00:35:00|1899-12-30 00:00:35|ASEC Mimosas|-11|29||0.5833333333333334|1899-12-30 00:00:35|||
||||ASEC Mimosas|235|Ahmed Fathi|0|0|Possession|4|2016-06-28||2|-25||0|Pass|15|21||||Ahmed Fathi-Ahmad Hegazy|235-261|0|0|0|1|Ahly||0||0|1||0||6|1900-01-01|0|Ahmad Hegazy|0|1|0||11|Forward|55.54277630799526|0|0|11|1|261|Ahmed El Sayed Ali El Sayed Hegazy|0|0|22|0|Success|10||Ahly|1899-12-30 00:35:00|1899-12-30 00:00:35|ASEC Mimosas|-11|29||0.5833333333333334|1899-12-30 00:00:35|||
||||ASEC Mimosas|0|0|0|0|Possession|4|2016-06-28||0|0||0|Dribble|19|1183||||0|0|1|0|-1|2|Ahly||0||0|0||0||109|1900-01-01|0|Hossam Ashour|0|1|0||0|0|0.0|0|0|0|0|234|Hossam Mohamed Ashour Sanad|0|0|0|0|Fail|11||Ahly|1899-12-30 00:36:00|1899-12-30 00:00:36|ASEC Mimosas|28|10||47.34999999999998|1899-12-30 00:47:21|||
||||ASEC Mimosas|0|0|25|34|Possession|4|2016-06-28||0|0||19|BallReceived|32|1182||||0|0|1|0|-1|2|Ahly||0||1|0||0||108|1900-01-01|0|Hossam Ashour|0|1|0||0|0|0.0|0|119|450|2|234|Hossam Mohamed Ashour Sanad|0|0|0|450|Success|10||Ahly|1899-12-30 00:36:00|1899-12-30 00:00:36|ASEC Mimosas|28|10||47.34999999999998|1899-12-30 00:47:21|||
||||ASEC Mimosas|||0|0|Possession|4|2016-06-28|||||0|Pass|15|25||||||0|0|0|1|Ahly||0||0|1||||2|1900-01-01|0|Ramy Rabia|0|1|0||13|||0|0|13|1|533|Ramy Hesham Abdel Aziz Rabia|0|0|22|0|Success|10||Ahly|1899-12-30 00:39:00|1899-12-30 00:00:39|ASEC Mimosas|-17|-2||0.65|1899-12-30 00:00:39|||
||||ASEC Mimosas|0|0|-11|29|Possession|4|2016-06-28||0|0||15|BallReceived|32|22||||0|0|0|0|0|1|Ahly||0||1|0||0||3|1900-01-01|0|Ahmed Fathi|0|1|0||0|0|0.0|0|261|11|2|235|Ahmed Fathi Abdel Monem Ahmed|0|0|0|11|Success|10||Ahly|1899-12-30 00:39:00|1899-12-30 00:00:39|ASEC Mimosas|2|-25||0.65|1899-12-30 00:00:39|||
||||ASEC Mimosas|0|0|2|-25|Possession|4|2016-06-28||0|0||15|BallReceived|32|24||||0|0|0|0|0|1|Ahly||0||1|0||0||1|1900-01-01|0|Ramy Rabia|0|1|90||0|0|0.0|0|235|12|2|533|Ramy Hesham Abdel Aziz Rabia|3|0|0|12|Success|10||Ahly|1899-12-30 00:39:00|1899-12-30 00:00:39|ASEC Mimosas|-17|-2||0.65|1899-12-30 00:00:39|||
||||ASEC Mimosas|533|Ramy Rabia|0|0|Possession|4|2016-06-28||-17|-2||0|Pass|15|23||||Ahmed Fathi-Ramy Rabia|235-533|0|0|0|1|Ahly||0||0|1||0||4|1900-01-01|0|Ahmed Fathi|0|1|0||12|Backwards|29.832867780352597|0|0|12|1|235|Ahmed Fathi Abdel Monem Ahmed|0|0|24|0|Success|10||Ahly|1899-12-30 00:39:00|1899-12-30 00:00:39|ASEC Mimosas|2|-25||0.65|1899-12-30 00:00:39|||
||||ASEC Mimosas|0|0|0|0|Defensive|3|2016-06-28||0|0||0|TackleClear|36|1184||||0|0|1|0|1|2|Ahly||0||0|0||0||29|1900-01-01|0|Coulibaly Dalla|0|1|0||0|0|0.0|0|0|0|0|9017|Coulibaly Dalla|0|0|0|0||||ASEC Mimosas|1899-12-30 00:40:00|1899-12-30 00:00:40|Ahly|-28|0||47.41666666666664|1899-12-30 00:47:25|||
||||ASEC Mimosas|0|0|||Possession|4|2016-06-28||0|0||15|BallReceived|32|26||||0|0|0|0|0|1|Ahly||0||1|0||0||3|1900-01-01|0|Ramy Rabia|0|1|0||0|0|0.0|0|||2|533|Ramy Hesham Abdel Aziz Rabia|0|0|0||Success|10||Ahly|1899-12-30 00:42:00|1899-12-30 00:00:42|ASEC Mimosas|-12|-14||0.7|1899-12-30 00:00:42|||
||||ASEC Mimosas|681|Houssen Sayed|0|0|Possession|4|2016-06-28||-11|37||0|Pass|15|27||||Ramy Rabia-Houssen Sayed|533-681|0|0|0|1|Ahly||0||0|1||0||4|1900-01-01|0|Ramy Rabia|0|1|0||14|Neutral|51.0098029794274|0|0|14|1|533|Ramy Hesham Abdel Aziz Rabia|0|0|28|0|Success|10||Ahly|1899-12-30 00:42:00|1899-12-30 00:00:42|ASEC Mimosas|-12|-14||0.7|1899-12-30 00:00:42|||
||||ASEC Mimosas|0|0|0|0|Possession|4|2016-06-28||0|0||0|LongPass|29|1187||||0|0|1|0|1|2|Ahly||0||0|0||0||38|1900-01-01|0|Konan N'gouan|0|1|0||0|0|0.0|0|0|0|0|9009|Konan Ruffin N'gouan|0|0|0|0|Fail|11||ASEC Mimosas|1899-12-30 00:43:00|1899-12-30 00:00:43|Ahly|-36|35||47.46666666666664|1899-12-30 00:47:28|||
||||ASEC Mimosas|0|0|-40|2|Possession|4|2016-06-28||0|0||29|BallReceived|32|1186||||0|0|1|0|1|2|Ahly||0||1|0||0||37|1900-01-01|0|Konan N'gouan|0|1|0||0|0|0.0|0|9012|451|2|9009|Konan Ruffin N'gouan|0|0|0|451|Success|10||ASEC Mimosas|1899-12-30 00:43:00|1899-12-30 00:00:43|Ahly|-36|35||47.46666666666664|1899-12-30 00:47:28|||
||||ASEC Mimosas|9009|Konan N'gouan|0|0|Possession|4|2016-06-28||-36|35||0|Pass|15|1185||||Konan N'gouan-Nabi Kone|9009-9012|1|0|1|2|Ahly||0||0|1||0||36|1900-01-01|0|Nabi Kone|0|1|0||451|Neutral|33.24154027718932|0|0|451|1|9012|Nabi Ibrahim Kone|0|0|1186|0|Success|10||ASEC Mimosas|1899-12-30 00:43:00|1899-12-30 00:00:43|Ahly|-40|2||47.46666666666664|1899-12-30 00:47:28|||
||||ASEC Mimosas|0|0|-12|-14|Possession|4|2016-06-28||0|0||15|BallReceived|32|28||||0|0|0|0|0|1|Ahly||0||1|0||0||5|1900-01-01|0|Houssen Sayed|0|1|0||0|0|0.0|0|533|14|2|681|Houssen Sayed Hassan Ali|0|0|0|14|Success|10||Ahly|1899-12-30 00:44:00|1899-12-30 00:00:44|ASEC Mimosas|-11|37||0.7333333333333333|1899-12-30 00:00:44|||
||||ASEC Mimosas|0|0|0|0|Possession|4|2016-06-28||0|0||0|Intercept|34|1188||||0|0|1|0|-1|2|Ahly||0||0|0||0||67|1900-01-01|0|Ramy Rabia|0|1|0||0|0|0.0|0|0|0|0|533|Ramy Hesham Abdel Aziz Rabia|0|0|0|0|Success|10||Ahly|1899-12-30 00:46:00|1899-12-30 00:00:46|ASEC Mimosas|-16|-34||47.51666666666664|1899-12-30 00:47:31|||
||||ASEC Mimosas|261|Ahmad Hegazy|0|0|Possession|4|2016-06-28||-13|-7||0|Pass|15|1189||||Ahmad Hegazy-Ramy Rabia|261-533|1|0|-1|2|Ahly||0||0|1||0||68|1900-01-01|0|Ramy Rabia|0|1|0||452|Neutral|27.16615541441225|0|0|452|1|533|Ramy Hesham Abdel Aziz Rabia|0|0|1190|0|Success|10||Ahly|1899-12-30 00:47:00|1899-12-30 00:00:47|ASEC Mimosas|-16|-34||47.5333333333333|1899-12-30 00:47:32|||
||||ASEC Mimosas|0|0|-16|-34|Possession|4|2016-06-28||0|0||15|BallReceived|32|1190||||0|0|1|0|-1|2|Ahly||0||1|0||0||94|1900-01-01|0|Ahmad Hegazy|0|1|0||0|0|0.0|0|533|452|2|261|Ahmed El Sayed Ali El Sayed Hegazy|0|0|0|452|Success|10||Ahly|1899-12-30 00:49:00|1899-12-30 00:00:49|ASEC Mimosas|-13|-7||47.566666666666634|1899-12-30 00:47:34|||
||||ASEC Mimosas|546|Mo'men Zakaria|0|0|Possession|4|2016-06-28||8|35||0|Pass|15|29||||Mo'men Zakaria-Houssen Sayed|546-681|0|0|0|1|Ahly||0||0|1||0||6|1900-01-01|0|Houssen Sayed|0|1|0||15|Forward|19.1049731745428|0|0|15|1|681|Houssen Sayed Hassan Ali|0|0|30|0|Success|10||Ahly|1899-12-30 00:50:00|1899-12-30 00:00:50|ASEC Mimosas|-11|37||0.8333333333333335|1899-12-30 00:00:50|||
||||ASEC Mimosas|235|Ahmed Fathi|0|0|Possession|4|2016-06-28||17|-36||0|Pass|15|1191||||Ahmed Fathi-Ahmad Hegazy|235-261|1|0|-1|2|Ahly||0||0|1||0||95|1900-01-01|0|Ahmad Hegazy|0|1|0||453|Forward|27.80287754891569|0|0|453|1|261|Ahmed El Sayed Ali El Sayed Hegazy|0|0|1192|0|Success|10||Ahly|1899-12-30 00:50:00|1899-12-30 00:00:50|ASEC Mimosas|0|-14||47.5833333333333|1899-12-30 00:47:35|||
